Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
R22,10k,R_0603_1608Metric,121.700000,-86.700000,0.000000,bottom
R23,1k,R_0603_1608Metric,50.950000,-106.600000,0.000000,bottom
R23,1k,R_0603_1608Metric,50.950000,-47.600000,0.000000,bottom
R23,1k,R_0603_1608Metric,118.950000,-47.600000,0.000000,bottom
R23,1k,R_0603_1608Metric,118.950000,-106.600000,0.000000,bottom
R24,470,R_0603_1608Metric,40.400000,-36.000000,180.000000,bottom
R24,470,R_0603_1608Metric,40.400000,-95.000000,180.000000,bottom
R24,470,R_0603_1608Metric,108.400000,-36.000000,180.000000,bottom
R24,470,R_0603_1608Metric,108.400000,-95.000000,180.000000,bottom
R25,470,R_0603_1608Metric,40.400000,-34.400000,180.000000,bottom
R25,470,R_0603_1608Metric,108.400000,-93.400000,180.000000,bottom
R25,470,R_0603_1608Metric,108.400000,-34.400000,180.000000,bottom
R25,470,R_0603_1608Metric,40.400000,-93.400000,180.000000,bottom
R26,470,R_0603_1608Metric,40.400000,-32.800000,180.000000,bottom
R26,470,R_0603_1608Metric,108.400000,-32.800000,180.000000,bottom
R26,470,R_0603_1608Metric,40.400000,-91.800000,180.000000,bottom
R26,470,R_0603_1608Metric,108.400000,-91.800000,180.000000,bottom
R27,470,R_0603_1608Metric,108.400000,-90.200000,180.000000,bottom
R27,470,R_0603_1608Metric,40.400000,-31.200000,180.000000,bottom
R27,470,R_0603_1608Metric,40.400000,-90.200000,180.000000,bottom
R27,470,R_0603_1608Metric,108.400000,-31.200000,180.000000,bottom
R29,470,R_0603_1608Metric,17.425000,-39.475000,0.000000,bottom
R29,470,R_0603_1608Metric,85.425000,-39.475000,0.000000,bottom
R29,470,R_0603_1608Metric,85.425000,-98.475000,0.000000,bottom
R29,470,R_0603_1608Metric,17.425000,-98.475000,0.000000,bottom
R30,470,R_0603_1608Metric,17.425000,-100.050000,0.000000,bottom
R30,470,R_0603_1608Metric,17.425000,-41.050000,0.000000,bottom
R30,470,R_0603_1608Metric,85.425000,-100.050000,0.000000,bottom
R30,470,R_0603_1608Metric,85.425000,-41.050000,0.000000,bottom
R31,470,R_0603_1608Metric,85.450000,-101.625000,0.000000,bottom
R31,470,R_0603_1608Metric,85.450000,-42.625000,0.000000,bottom
R31,470,R_0603_1608Metric,17.450000,-101.625000,0.000000,bottom
R31,470,R_0603_1608Metric,17.450000,-42.625000,0.000000,bottom
R32,10k,R_0603_1608Metric,109.200000,-27.500000,270.000000,bottom
R32,10k,R_0603_1608Metric,41.200000,-86.500000,270.000000,bottom
R32,10k,R_0603_1608Metric,41.200000,-27.500000,270.000000,bottom
R32,10k,R_0603_1608Metric,109.200000,-86.500000,270.000000,bottom
R33,10k,R_0603_1608Metric,107.200000,-86.512500,270.000000,bottom
R33,10k,R_0603_1608Metric,107.200000,-27.512500,270.000000,bottom
R33,10k,R_0603_1608Metric,39.200000,-86.512500,270.000000,bottom
R33,10k,R_0603_1608Metric,39.200000,-27.512500,270.000000,bottom
R34,10k,R_0603_1608Metric,37.200000,-27.512500,270.000000,bottom
R34,10k,R_0603_1608Metric,105.200000,-86.512500,270.000000,bottom
R34,10k,R_0603_1608Metric,37.200000,-86.512500,270.000000,bottom
R34,10k,R_0603_1608Metric,105.200000,-27.512500,270.000000,bottom
R35,10k,R_0603_1608Metric,35.300000,-86.500000,270.000000,bottom
R35,10k,R_0603_1608Metric,103.300000,-86.500000,270.000000,bottom
R35,10k,R_0603_1608Metric,103.300000,-27.500000,270.000000,bottom
R35,10k,R_0603_1608Metric,35.300000,-27.500000,270.000000,bottom
R36,10k,R_0603_1608Metric,101.200000,-27.512500,270.000000,bottom
R36,10k,R_0603_1608Metric,33.200000,-27.512500,270.000000,bottom
R36,10k,R_0603_1608Metric,33.200000,-86.512500,270.000000,bottom
R36,10k,R_0603_1608Metric,101.200000,-86.512500,270.000000,bottom
R37,10k,R_0603_1608Metric,98.100000,-27.700000,270.000000,bottom
R37,10k,R_0603_1608Metric,30.100000,-86.700000,270.000000,bottom
R37,10k,R_0603_1608Metric,98.100000,-86.700000,270.000000,bottom
R37,10k,R_0603_1608Metric,30.100000,-27.700000,270.000000,bottom
R38,470,R_0603_1608Metric,17.425000,-96.875000,0.000000,bottom
R38,470,R_0603_1608Metric,17.425000,-37.875000,0.000000,bottom
R38,470,R_0603_1608Metric,85.425000,-96.875000,0.000000,bottom
R38,470,R_0603_1608Metric,85.425000,-37.875000,0.000000,bottom
R41,165k,R_0603_1608Metric,89.050000,-25.350000,0.000000,bottom
R41,165k,R_0603_1608Metric,89.050000,-84.350000,0.000000,bottom
R41,165k,R_0603_1608Metric,21.050000,-25.350000,0.000000,bottom
R41,165k,R_0603_1608Metric,21.050000,-84.350000,0.000000,bottom
R42,10.2k,R_0603_1608Metric,84.850000,-83.800000,270.000000,bottom
R42,10.2k,R_0603_1608Metric,84.850000,-24.800000,270.000000,bottom
R42,10.2k,R_0603_1608Metric,16.850000,-24.800000,270.000000,bottom
R42,10.2k,R_0603_1608Metric,16.850000,-83.800000,270.000000,bottom
R43,43k,R_0603_1608Metric,21.050000,-26.900000,0.000000,bottom
R43,43k,R_0603_1608Metric,89.050000,-26.900000,0.000000,bottom
R43,43k,R_0603_1608Metric,21.050000,-85.900000,0.000000,bottom
R43,43k,R_0603_1608Metric,89.050000,-85.900000,0.000000,bottom
R45,1.87k,R_0603_1608Metric,18.400000,-24.800000,90.000000,bottom
R45,1.87k,R_0603_1608Metric,86.400000,-24.800000,90.000000,bottom
R45,1.87k,R_0603_1608Metric,18.400000,-83.800000,90.000000,bottom
R45,1.87k,R_0603_1608Metric,86.400000,-83.800000,90.000000,bottom
R46,360k,R_0603_1608Metric,83.400000,-89.400000,90.000000,bottom
R46,360k,R_0603_1608Metric,83.400000,-30.400000,90.000000,bottom
R46,360k,R_0603_1608Metric,15.400000,-30.400000,90.000000,bottom
R46,360k,R_0603_1608Metric,15.400000,-89.400000,90.000000,bottom
R47,10k,R_0603_1608Metric,63.650000,-110.750000,0.000000,bottom
R47,10k,R_0603_1608Metric,131.650000,-51.750000,0.000000,bottom
R47,10k,R_0603_1608Metric,131.650000,-110.750000,0.000000,bottom
R47,10k,R_0603_1608Metric,63.650000,-51.750000,0.000000,bottom
R48,1k,R_0603_1608Metric,135.950000,-111.050000,180.000000,bottom
R48,1k,R_0603_1608Metric,67.950000,-52.050000,180.000000,bottom
R48,1k,R_0603_1608Metric,135.950000,-52.050000,180.000000,bottom
R48,1k,R_0603_1608Metric,67.950000,-111.050000,180.000000,bottom
R49,1k,R_0603_1608Metric,64.950000,-112.300000,0.000000,bottom
R49,1k,R_0603_1608Metric,64.950000,-53.300000,0.000000,bottom
R49,1k,R_0603_1608Metric,132.950000,-53.300000,0.000000,bottom
R49,1k,R_0603_1608Metric,132.950000,-112.300000,0.000000,bottom
R50,10k,R_0603_1608Metric,117.850000,-83.550000,0.000000,bottom
R50,10k,R_0603_1608Metric,49.850000,-83.550000,0.000000,bottom
R50,10k,R_0603_1608Metric,49.850000,-24.550000,0.000000,bottom
R50,10k,R_0603_1608Metric,117.850000,-24.550000,0.000000,bottom
R51,10k,R_0603_1608Metric,116.900000,-39.250000,180.000000,bottom
R51,10k,R_0603_1608Metric,48.900000,-39.250000,180.000000,bottom
R51,10k,R_0603_1608Metric,116.900000,-98.250000,180.000000,bottom
R51,10k,R_0603_1608Metric,48.900000,-98.250000,180.000000,bottom
R52,10k,R_0603_1608Metric,30.400000,-56.200000,180.000000,bottom
R52,10k,R_0603_1608Metric,98.400000,-115.200000,180.000000,bottom
R52,10k,R_0603_1608Metric,30.400000,-115.200000,180.000000,bottom
R52,10k,R_0603_1608Metric,98.400000,-56.200000,180.000000,bottom
R53,10k,R_0603_1608Metric,18.550000,-112.300000,0.000000,bottom
R53,10k,R_0603_1608Metric,86.550000,-112.300000,0.000000,bottom
R53,10k,R_0603_1608Metric,86.550000,-53.300000,0.000000,bottom
R53,10k,R_0603_1608Metric,18.550000,-53.300000,0.000000,bottom
R54,470,R_0603_1608Metric,134.550000,-27.200000,0.000000,bottom
R54,470,R_0603_1608Metric,66.550000,-27.200000,0.000000,bottom
R54,470,R_0603_1608Metric,134.550000,-86.200000,0.000000,bottom
R54,470,R_0603_1608Metric,66.550000,-86.200000,0.000000,bottom
R55,470,R_0603_1608Metric,131.300000,-116.800000,0.000000,bottom
R55,470,R_0603_1608Metric,131.300000,-57.800000,0.000000,bottom
R55,470,R_0603_1608Metric,63.300000,-57.800000,0.000000,bottom
R55,470,R_0603_1608Metric,63.300000,-116.800000,0.000000,bottom
R56,470,R_0603_1608Metric,66.550000,-101.600000,0.000000,bottom
R56,470,R_0603_1608Metric,134.550000,-42.600000,0.000000,bottom
R56,470,R_0603_1608Metric,134.550000,-101.600000,0.000000,bottom
R56,470,R_0603_1608Metric,66.550000,-42.600000,0.000000,bottom
R57,470,R_0603_1608Metric,98.650000,-58.500000,90.000000,bottom
R57,470,R_0603_1608Metric,98.650000,-117.500000,90.000000,bottom
R57,470,R_0603_1608Metric,30.650000,-58.500000,90.000000,bottom
R57,470,R_0603_1608Metric,30.650000,-117.500000,90.000000,bottom
R58,470,R_0603_1608Metric,15.450000,-58.600000,90.000000,bottom
R58,470,R_0603_1608Metric,15.450000,-117.600000,90.000000,bottom
R58,470,R_0603_1608Metric,83.450000,-117.600000,90.000000,bottom
R58,470,R_0603_1608Metric,83.450000,-58.600000,90.000000,bottom
R59,10k,R_0603_1608Metric,130.300000,-18.100000,270.000000,bottom
R59,10k,R_0603_1608Metric,130.300000,-77.100000,270.000000,bottom
R59,10k,R_0603_1608Metric,62.300000,-77.100000,270.000000,bottom
R59,10k,R_0603_1608Metric,62.300000,-18.100000,270.000000,bottom
R60,10k,R_0603_1608Metric,62.300000,-33.100000,270.000000,bottom
R60,10k,R_0603_1608Metric,62.300000,-92.100000,270.000000,bottom
R60,10k,R_0603_1608Metric,130.300000,-33.100000,270.000000,bottom
R60,10k,R_0603_1608Metric,130.300000,-92.100000,270.000000,bottom
R61,10k,R_0603_1608Metric,110.575000,-53.600000,0.000000,bottom
R61,10k,R_0603_1608Metric,42.575000,-53.600000,0.000000,bottom
R61,10k,R_0603_1608Metric,110.575000,-112.600000,0.000000,bottom
R61,10k,R_0603_1608Metric,42.575000,-112.600000,0.000000,bottom
R62,10k,R_0603_1608Metric,27.800000,-112.500000,0.000000,bottom
R62,10k,R_0603_1608Metric,95.800000,-53.500000,0.000000,bottom
R62,10k,R_0603_1608Metric,27.800000,-53.500000,0.000000,bottom
R62,10k,R_0603_1608Metric,95.800000,-112.500000,0.000000,bottom
U3,LM73100,LM73100-QFN10,13.300000,-24.600000,270.000000,bottom
U3,LM73100,LM73100-QFN10,81.300000,-83.600000,270.000000,bottom
U3,LM73100,LM73100-QFN10,13.300000,-83.600000,270.000000,bottom
U3,LM73100,LM73100-QFN10,81.300000,-24.600000,270.000000,bottom
U4,74LVC1G08,SOT-353_SC-70-5,100.700000,-120.450000,0.000000,bottom
U4,74LVC1G08,SOT-353_SC-70-5,100.700000,-61.450000,0.000000,bottom
U4,74LVC1G08,SOT-353_SC-70-5,32.700000,-61.450000,0.000000,bottom
U4,74LVC1G08,SOT-353_SC-70-5,32.700000,-120.450000,0.000000,bottom
U5,74LVC1G08,SOT-353_SC-70-5,85.300000,-103.850000,0.000000,bottom
U5,74LVC1G08,SOT-353_SC-70-5,17.300000,-103.850000,0.000000,bottom
U5,74LVC1G08,SOT-353_SC-70-5,85.300000,-44.850000,0.000000,bottom
U5,74LVC1G08,SOT-353_SC-70-5,17.300000,-44.850000,0.000000,bottom
U6,74LVC1G08,SOT-353_SC-70-5,116.850000,-100.450000,0.000000,bottom
U6,74LVC1G08,SOT-353_SC-70-5,48.850000,-41.450000,0.000000,bottom
U6,74LVC1G08,SOT-353_SC-70-5,48.850000,-100.450000,0.000000,bottom
U6,74LVC1G08,SOT-353_SC-70-5,116.850000,-41.450000,0.000000,bottom
U7,74LVC1G08,SOT-353_SC-70-5,118.750000,-28.400000,90.000000,bottom
U7,74LVC1G08,SOT-353_SC-70-5,50.750000,-28.400000,90.000000,bottom
U7,74LVC1G08,SOT-353_SC-70-5,50.750000,-87.400000,90.000000,bottom
U7,74LVC1G08,SOT-353_SC-70-5,118.750000,-87.400000,90.000000,bottom
U8,74LVC1G08,SOT-353_SC-70-5,63.700000,-55.550000,180.000000,bottom
U8,74LVC1G08,SOT-353_SC-70-5,131.700000,-114.550000,180.000000,bottom
U8,74LVC1G08,SOT-353_SC-70-5,63.700000,-114.550000,180.000000,bottom
U8,74LVC1G08,SOT-353_SC-70-5,131.700000,-55.550000,180.000000,bottom
U9,XC6206P332MR,SOT-23,92.737500,-85.300000,270.000000,bottom
U9,XC6206P332MR,SOT-23,24.737500,-85.300000,270.000000,bottom
U9,XC6206P332MR,SOT-23,92.737500,-26.300000,270.000000,bottom
U9,XC6206P332MR,SOT-23,24.737500,-26.300000,270.000000,bottom
C1,10uF,C_1206_3216Metric_nosilk,115.300000,-105.900000,-90.000000,top
C1,10uF,C_1206_3216Metric_nosilk,115.300000,-46.900000,-90.000000,top
C1,10uF,C_1206_3216Metric_nosilk,47.300000,-105.900000,-90.000000,top
C1,10uF,C_1206_3216Metric_nosilk,47.300000,-46.900000,-90.000000,top
C3,10uF,C_1206_3216Metric_nosilk,30.200000,-46.900000,-90.000000,top
C3,10uF,C_1206_3216Metric_nosilk,98.200000,-105.900000,-90.000000,top
C3,10uF,C_1206_3216Metric_nosilk,30.200000,-105.900000,-90.000000,top
C3,10uF,C_1206_3216Metric_nosilk,98.200000,-46.900000,-90.000000,top
C5,10uF,C_1206_3216Metric_nosilk,26.200000,-23.500000,90.000000,top
C5,10uF,C_1206_3216Metric_nosilk,26.200000,-82.500000,90.000000,top
C5,10uF,C_1206_3216Metric_nosilk,94.200000,-23.500000,90.000000,top
C5,10uF,C_1206_3216Metric_nosilk,94.200000,-82.500000,90.000000,top
C6,0.1uF,C_0603_1608Metric_nosilk,89.000000,-25.400000,180.000000,top
C6,0.1uF,C_0603_1608Metric_nosilk,89.000000,-84.400000,180.000000,top
C6,0.1uF,C_0603_1608Metric_nosilk,21.000000,-25.400000,180.000000,top
C6,0.1uF,C_0603_1608Metric_nosilk,21.000000,-84.400000,180.000000,top
C11,10uF,C_1206_3216Metric_nosilk,100.600000,-105.900000,-90.000000,top
C11,10uF,C_1206_3216Metric_nosilk,32.600000,-46.900000,-90.000000,top
C11,10uF,C_1206_3216Metric_nosilk,32.600000,-105.900000,-90.000000,top
C11,10uF,C_1206_3216Metric_nosilk,100.600000,-46.900000,-90.000000,top
C14,10uF,C_1206_3216Metric_nosilk,21.900000,-88.800000,0.000000,top
C14,10uF,C_1206_3216Metric_nosilk,21.900000,-29.800000,0.000000,top
C14,10uF,C_1206_3216Metric_nosilk,89.900000,-88.800000,0.000000,top
C14,10uF,C_1206_3216Metric_nosilk,89.900000,-29.800000,0.000000,top
C15,10uF,C_1206_3216Metric_nosilk,55.700000,-87.800000,0.000000,top
C15,10uF,C_1206_3216Metric_nosilk,55.700000,-28.800000,0.000000,top
C15,10uF,C_1206_3216Metric_nosilk,123.700000,-87.800000,0.000000,top
C15,10uF,C_1206_3216Metric_nosilk,123.700000,-28.800000,0.000000,top
C16,10uF,C_1206_3216Metric_nosilk,55.700000,-31.200000,0.000000,top
C16,10uF,C_1206_3216Metric_nosilk,55.700000,-90.200000,0.000000,top
C16,10uF,C_1206_3216Metric_nosilk,123.700000,-90.200000,0.000000,top
C16,10uF,C_1206_3216Metric_nosilk,123.700000,-31.200000,0.000000,top
C18,10uF,C_1206_3216Metric_nosilk,21.900000,-86.300000,180.000000,top
C18,10uF,C_1206_3216Metric_nosilk,89.900000,-86.300000,180.000000,top
C18,10uF,C_1206_3216Metric_nosilk,89.900000,-27.300000,180.000000,top
C18,10uF,C_1206_3216Metric_nosilk,21.900000,-27.300000,180.000000,top
C22,10p,C_0805_2012Metric,95.550000,-75.200000,0.000000,top
C22,10p,C_0805_2012Metric,95.550000,-16.200000,0.000000,top
C22,10p,C_0805_2012Metric,27.550000,-16.200000,0.000000,top
C22,10p,C_0805_2012Metric,27.550000,-75.200000,0.000000,top
C23,2n,C_0603_1608Metric_nosilk,25.800000,-18.950000,-90.000000,top
C23,2n,C_0603_1608Metric_nosilk,93.800000,-77.950000,-90.000000,top
C23,2n,C_0603_1608Metric_nosilk,93.800000,-18.950000,-90.000000,top
C23,2n,C_0603_1608Metric_nosilk,25.800000,-77.950000,-90.000000,top
C27,0.1uF,C_0603_1608Metric_nosilk,48.700000,-100.050000,90.000000,top
C27,0.1uF,C_0603_1608Metric_nosilk,116.700000,-41.050000,90.000000,top
C27,0.1uF,C_0603_1608Metric_nosilk,116.700000,-100.050000,90.000000,top
C27,0.1uF,C_0603_1608Metric_nosilk,48.700000,-41.050000,90.000000,top
C30,0.1uF,C_0603_1608Metric_nosilk,96.900000,-25.950000,180.000000,top
C30,0.1uF,C_0603_1608Metric_nosilk,28.900000,-84.950000,180.000000,top
C30,0.1uF,C_0603_1608Metric_nosilk,28.900000,-25.950000,180.000000,top
C30,0.1uF,C_0603_1608Metric_nosilk,96.900000,-84.950000,180.000000,top
D1,SZYY0805R,LED_0805_2012Metric,55.635000,-46.800000,180.000000,top
D1,SZYY0805R,LED_0805_2012Metric,123.635000,-105.800000,180.000000,top
D1,SZYY0805R,LED_0805_2012Metric,123.635000,-46.800000,180.000000,top
D1,SZYY0805R,LED_0805_2012Metric,55.635000,-105.800000,180.000000,top
D4,SZYY0805R,LED_0805_2012Metric,85.350000,-120.900000,90.000000,top
D4,SZYY0805R,LED_0805_2012Metric,17.350000,-61.900000,90.000000,top
D4,SZYY0805R,LED_0805_2012Metric,85.350000,-61.900000,90.000000,top
D4,SZYY0805R,LED_0805_2012Metric,17.350000,-120.900000,90.000000,top
D5,SZYY0805R,LED_0805_2012Metric,71.200000,-43.800000,180.000000,top
D5,SZYY0805R,LED_0805_2012Metric,139.200000,-43.800000,180.000000,top
D5,SZYY0805R,LED_0805_2012Metric,71.200000,-102.800000,180.000000,top
D5,SZYY0805R,LED_0805_2012Metric,139.200000,-102.800000,180.000000,top
D19,SZYY0805R,LED_0805_2012Metric,100.450000,-120.900000,90.000000,top
D19,SZYY0805R,LED_0805_2012Metric,100.450000,-61.900000,90.000000,top
D19,SZYY0805R,LED_0805_2012Metric,32.450000,-61.900000,90.000000,top
D19,SZYY0805R,LED_0805_2012Metric,32.450000,-120.900000,90.000000,top
D20,SZYY0805R,LED_0805_2012Metric,139.200000,-28.750000,180.000000,top
D20,SZYY0805R,LED_0805_2012Metric,71.200000,-28.750000,180.000000,top
D20,SZYY0805R,LED_0805_2012Metric,139.200000,-87.750000,180.000000,top
D20,SZYY0805R,LED_0805_2012Metric,71.200000,-87.750000,180.000000,top
D29,SZYY0805YG,LED_0805_2012Metric,15.450000,-61.900000,90.000000,top
D29,SZYY0805YG,LED_0805_2012Metric,15.450000,-120.900000,90.000000,top
D29,SZYY0805YG,LED_0805_2012Metric,83.450000,-61.900000,90.000000,top
D29,SZYY0805YG,LED_0805_2012Metric,83.450000,-120.900000,90.000000,top
D30,SZYY0805YG,LED_0805_2012Metric,71.200000,-45.800000,180.000000,top
D30,SZYY0805YG,LED_0805_2012Metric,139.200000,-45.800000,180.000000,top
D30,SZYY0805YG,LED_0805_2012Metric,71.200000,-104.800000,180.000000,top
D30,SZYY0805YG,LED_0805_2012Metric,139.200000,-104.800000,180.000000,top
D31,SZYY0805YG,LED_0805_2012Metric,30.550000,-61.900000,90.000000,top
D31,SZYY0805YG,LED_0805_2012Metric,98.550000,-120.900000,90.000000,top
D31,SZYY0805YG,LED_0805_2012Metric,98.550000,-61.900000,90.000000,top
D31,SZYY0805YG,LED_0805_2012Metric,30.550000,-120.900000,90.000000,top
D37,SZYY0805YG,LED_0805_2012Metric,139.200000,-89.750000,180.000000,top
D37,SZYY0805YG,LED_0805_2012Metric,71.200000,-30.750000,180.000000,top
D37,SZYY0805YG,LED_0805_2012Metric,139.200000,-30.750000,180.000000,top
D37,SZYY0805YG,LED_0805_2012Metric,71.200000,-89.750000,180.000000,top
D38,SZYY0805YG,LED_0805_2012Metric,123.635000,-44.800000,180.000000,top
D38,SZYY0805YG,LED_0805_2012Metric,55.635000,-44.800000,180.000000,top
D38,SZYY0805YG,LED_0805_2012Metric,55.635000,-103.800000,180.000000,top
D38,SZYY0805YG,LED_0805_2012Metric,123.635000,-103.800000,180.000000,top
D41,SZYY0805YG,LED_0805_2012Metric,62.700000,-60.500000,90.000000,top
D41,SZYY0805YG,LED_0805_2012Metric,62.700000,-119.500000,90.000000,top
D41,SZYY0805YG,LED_0805_2012Metric,130.700000,-119.500000,90.000000,top
D41,SZYY0805YG,LED_0805_2012Metric,130.700000,-60.500000,90.000000,top
D43,BZT52C5V1T,D_SOD-523_silkpolarity,47.450000,-91.550000,180.000000,top
D43,BZT52C5V1T,D_SOD-523_silkpolarity,115.450000,-32.550000,180.000000,top
D43,BZT52C5V1T,D_SOD-523_silkpolarity,47.450000,-32.550000,180.000000,top
D43,BZT52C5V1T,D_SOD-523_silkpolarity,115.450000,-91.550000,180.000000,top
J1,CONN_04,1X04_NO_SILK,78.920000,-47.670000,-90.000000,top
J1,CONN_04,1X04_NO_SILK,10.920000,-106.670000,-90.000000,top
J1,CONN_04,1X04_NO_SILK,10.920000,-47.670000,-90.000000,top
J1,CONN_04,1X04_NO_SILK,78.920000,-106.670000,-90.000000,top
J2,RASPBERRYPI-40-PIN-GPIO,Pin_Header_Straight_2x20,40.500000,-11.500000,180.000000,bottom
J2,RASPBERRYPI-40-PIN-GPIO,Pin_Header_Straight_2x20,108.500000,-11.500000,180.000000,bottom
J2,RASPBERRYPI-40-PIN-GPIO,Pin_Header_Straight_2x20,108.500000,-70.500000,180.000000,bottom
J2,RASPBERRYPI-40-PIN-GPIO,Pin_Header_Straight_2x20,40.500000,-70.500000,180.000000,bottom
J3,1935161,"TerminalBlock_Phoenix_PT-1,5-2-5.0-H_1x02_P5.00mm_Horizontal",117.700000,-118.067500,0.000000,top
J3,1935161,"TerminalBlock_Phoenix_PT-1,5-2-5.0-H_1x02_P5.00mm_Horizontal",117.700000,-59.067500,0.000000,top
J3,1935161,"TerminalBlock_Phoenix_PT-1,5-2-5.0-H_1x02_P5.00mm_Horizontal",49.700000,-59.067500,0.000000,top
J3,1935161,"TerminalBlock_Phoenix_PT-1,5-2-5.0-H_1x02_P5.00mm_Horizontal",49.700000,-118.067500,0.000000,top
J4,1935161,"TerminalBlock_Phoenix_PT-1,5-2-5.0-H_1x02_P5.00mm_Horizontal",89.300000,-59.167500,0.000000,top
J4,1935161,"TerminalBlock_Phoenix_PT-1,5-2-5.0-H_1x02_P5.00mm_Horizontal",21.300000,-118.167500,0.000000,top
J4,1935161,"TerminalBlock_Phoenix_PT-1,5-2-5.0-H_1x02_P5.00mm_Horizontal",89.300000,-118.167500,0.000000,top
J4,1935161,"TerminalBlock_Phoenix_PT-1,5-2-5.0-H_1x02_P5.00mm_Horizontal",21.300000,-59.167500,0.000000,top
J5,1935161,"TerminalBlock_Phoenix_PT-1,5-2-5.0-H_1x02_P5.00mm_Horizontal",104.600000,-59.167500,0.000000,top
J5,1935161,"TerminalBlock_Phoenix_PT-1,5-2-5.0-H_1x02_P5.00mm_Horizontal",104.600000,-118.167500,0.000000,top
J5,1935161,"TerminalBlock_Phoenix_PT-1,5-2-5.0-H_1x02_P5.00mm_Horizontal",36.600000,-59.167500,0.000000,top
J5,1935161,"TerminalBlock_Phoenix_PT-1,5-2-5.0-H_1x02_P5.00mm_Horizontal",36.600000,-118.167500,0.000000,top
J6,CONN_04X2,2X4,14.750000,-51.480000,90.000000,top
J6,CONN_04X2,2X4,14.750000,-110.480000,90.000000,top
J6,CONN_04X2,2X4,82.750000,-51.480000,90.000000,top
J6,CONN_04X2,2X4,82.750000,-110.480000,90.000000,top
J7,1935161,"TerminalBlock_Phoenix_PT-1,5-2-5.0-H_1x02_P5.00mm_Horizontal",68.000000,-39.700000,90.000000,top
J7,1935161,"TerminalBlock_Phoenix_PT-1,5-2-5.0-H_1x02_P5.00mm_Horizontal",136.000000,-39.700000,90.000000,top
J7,1935161,"TerminalBlock_Phoenix_PT-1,5-2-5.0-H_1x02_P5.00mm_Horizontal",68.000000,-98.700000,90.000000,top
J7,1935161,"TerminalBlock_Phoenix_PT-1,5-2-5.0-H_1x02_P5.00mm_Horizontal",136.000000,-98.700000,90.000000,top
J8,1935161,"TerminalBlock_Phoenix_PT-1,5-2-5.0-H_1x02_P5.00mm_Horizontal",68.067500,-83.700000,90.000000,top
J8,1935161,"TerminalBlock_Phoenix_PT-1,5-2-5.0-H_1x02_P5.00mm_Horizontal",136.067500,-83.700000,90.000000,top
J8,1935161,"TerminalBlock_Phoenix_PT-1,5-2-5.0-H_1x02_P5.00mm_Horizontal",68.067500,-24.700000,90.000000,top
J8,1935161,"TerminalBlock_Phoenix_PT-1,5-2-5.0-H_1x02_P5.00mm_Horizontal",136.067500,-24.700000,90.000000,top
J9,PI 5V,PinHeader_1x02_P2.54mm_Vertical_nosilk,18.000000,-27.700000,-90.000000,top
J9,PI 5V,PinHeader_1x02_P2.54mm_Vertical_nosilk,18.000000,-86.700000,-90.000000,top
J9,PI 5V,PinHeader_1x02_P2.54mm_Vertical_nosilk,86.000000,-27.700000,-90.000000,top
J9,PI 5V,PinHeader_1x02_P2.54mm_Vertical_nosilk,86.000000,-86.700000,-90.000000,top
J10,1935161,"TerminalBlock_Phoenix_PT-1,5-2-5.0-H_1x02_P5.00mm_Horizontal",67.967500,-113.800000,90.000000,top
J10,1935161,"TerminalBlock_Phoenix_PT-1,5-2-5.0-H_1x02_P5.00mm_Horizontal",67.967500,-54.800000,90.000000,top
J10,1935161,"TerminalBlock_Phoenix_PT-1,5-2-5.0-H_1x02_P5.00mm_Horizontal",135.967500,-113.800000,90.000000,top
J10,1935161,"TerminalBlock_Phoenix_PT-1,5-2-5.0-H_1x02_P5.00mm_Horizontal",135.967500,-54.800000,90.000000,top
J11,ENABLE,PinHeader_1x02_P2.54mm_Vertical_nosilk,133.250000,-61.900000,180.000000,top
J11,ENABLE,PinHeader_1x02_P2.54mm_Vertical_nosilk,133.250000,-120.900000,180.000000,top
J11,ENABLE,PinHeader_1x02_P2.54mm_Vertical_nosilk,65.250000,-61.900000,180.000000,top
J11,ENABLE,PinHeader_1x02_P2.54mm_Vertical_nosilk,65.250000,-120.900000,180.000000,top
KIKIT_FID_T_1,Fiducial,Fiducial,5.000000,-2.500000,0.000000,top
KIKIT_FID_T_2,Fiducial,Fiducial,144.000000,-2.500000,0.000000,top
KIKIT_FID_T_3,Fiducial,Fiducial,5.000000,-128.500046,0.000000,top
KIKIT_TO_1,NPTH,NPTH,2.500000,-2.500000,0.000000,top
KIKIT_TO_2,NPTH,NPTH,146.500000,-2.500000,0.000000,top
KIKIT_TO_3,NPTH,NPTH,2.500000,-128.500046,0.000000,top
L1,10uH,L_10.4x10.4_H4.8,82.000000,-20.400000,-90.000000,top
L1,10uH,L_10.4x10.4_H4.8,14.000000,-79.400000,-90.000000,top
L1,10uH,L_10.4x10.4_H4.8,82.000000,-79.400000,-90.000000,top
L1,10uH,L_10.4x10.4_H4.8,14.000000,-20.400000,-90.000000,top
R28,10k,R_0603_1608Metric,112.000000,-79.400000,90.000000,top
R28,10k,R_0603_1608Metric,44.000000,-79.400000,90.000000,top
R28,10k,R_0603_1608Metric,112.000000,-20.400000,90.000000,top
R28,10k,R_0603_1608Metric,44.000000,-20.400000,90.000000,top
R39,1k,R_0603_1608Metric,110.000000,-17.500000,0.000000,top
